ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,is_sarcasm_candidate,candidate_reason
EAQ101345,MELD,train,MELD/train/dia146/utt10,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt10.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt10.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=146&Utterance_ID=10,0.00,0.54,en,medium,medium,high,false,true,false,
EAQ101346,MELD,train,MELD/train/dia146/utt11,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt11.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt11.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=146&Utterance_ID=11,0.00,7.26,en,medium,medium,high,true,true,false,
EAQ101347,MELD,train,MELD/train/dia146/utt12,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt12.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia146_utt12.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=146&Utterance_ID=12,0.00,8.22,en,medium,medium,high,true,true,false,
EAQ101348,MELD,train,MELD/train/dia147/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=0,0.00,3.59,en,medium,medium,high,true,true,false,
EAQ101349,MELD,train,MELD/train/dia147/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=1,0.00,3.09,en,medium,medium,high,true,true,false,
EAQ101350,MELD,train,MELD/train/dia147/utt2,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt2.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt2.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=2,0.00,3.17,en,medium,medium,high,true,true,false,
EAQ101351,MELD,train,MELD/train/dia147/utt3,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt3.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt3.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=3,0.00,4.63,en,medium,medium,high,true,true,false,
EAQ101352,MELD,train,MELD/train/dia147/utt4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt4.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt4.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=4,0.00,1.12,en,medium,medium,high,true,true,false,
EAQ101353,MELD,train,MELD/train/dia147/utt5,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt5.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt5.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=5,0.00,1.25,en,medium,medium,high,true,true,false,
EAQ101354,MELD,train,MELD/train/dia147/utt6,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt6.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt6.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=6,0.00,3.84,en,medium,medium,high,true,true,true,meld_emotion_sentiment_mismatch
EAQ101355,MELD,train,MELD/train/dia147/utt7,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt7.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt7.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=7,0.00,3.34,en,medium,medium,high,true,true,false,
EAQ101356,MELD,train,MELD/train/dia147/utt8,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt8.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt8.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=8,0.00,4.13,en,medium,medium,high,true,true,true,meld_emotion_sentiment_mismatch
EAQ101357,MELD,train,MELD/train/dia147/utt9,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt9.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt9.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=9,0.00,1.29,en,medium,medium,high,true,true,false,
EAQ101358,MELD,train,MELD/train/dia147/utt10,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt10.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt10.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=10,0.00,2.17,en,medium,medium,high,true,true,false,
EAQ101359,MELD,train,MELD/train/dia147/utt11,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt11.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia147_utt11.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=147&Utterance_ID=11,0.00,2.79,en,medium,medium,high,true,true,false,
EAQ101360,MELD,train,MELD/train/dia148/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=0,0.00,3.13,en,medium,medium,high,true,true,false,
EAQ101361,MELD,train,MELD/train/dia148/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=1,0.00,1.75,en,medium,medium,high,true,true,false,
EAQ101362,MELD,train,MELD/train/dia148/utt2,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt2.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt2.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=2,0.00,3.54,en,medium,medium,high,true,true,false,
EAQ101363,MELD,train,MELD/train/dia148/utt3,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt3.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt3.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=3,0.00,3.13,en,medium,medium,high,true,true,false,
EAQ101364,MELD,train,MELD/train/dia148/utt4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt4.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt4.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=4,0.00,2.74,en,medium,medium,high,true,true,false,
EAQ101365,MELD,train,MELD/train/dia148/utt5,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt5.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt5.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=5,0.00,1.08,en,medium,medium,high,true,true,false,
EAQ101366,MELD,train,MELD/train/dia148/utt6,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt6.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt6.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=6,0.00,7.01,en,medium,medium,high,true,true,false,
EAQ101367,MELD,train,MELD/train/dia148/utt7,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt7.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt7.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=7,0.00,1.79,en,medium,medium,high,true,true,false,
EAQ101368,MELD,train,MELD/train/dia148/utt8,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt8.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt8.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=8,0.00,2.00,en,medium,medium,high,true,true,false,
EAQ101369,MELD,train,MELD/train/dia148/utt9,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt9.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt9.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=9,0.00,1.08,en,medium,medium,high,true,true,false,
EAQ101370,MELD,train,MELD/train/dia148/utt10,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt10.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt10.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=10,0.00,2.21,en,medium,medium,high,true,true,false,
EAQ101371,MELD,train,MELD/train/dia148/utt11,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt11.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt11.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=11,0.00,1.96,en,medium,medium,high,true,true,false,
EAQ101372,MELD,train,MELD/train/dia148/utt12,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt12.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt12.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=12,0.00,2.54,en,medium,medium,high,true,true,false,
EAQ101373,MELD,train,MELD/train/dia148/utt13,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt13.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt13.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=13,0.00,0.81,en,medium,medium,high,true,true,true,meld_emotion_sentiment_mismatch
EAQ101374,MELD,train,MELD/train/dia148/utt14,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt14.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt14.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=14,0.00,1.28,en,medium,medium,high,true,true,false,
EAQ101375,MELD,train,MELD/train/dia148/utt15,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt15.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt15.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=15,0.00,2.08,en,medium,medium,high,true,true,false,
EAQ101376,MELD,train,MELD/train/dia148/utt16,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt16.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt16.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=16,0.00,1.98,en,medium,medium,high,true,true,false,
EAQ101377,MELD,train,MELD/train/dia148/utt17,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt17.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt17.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=17,0.00,2.86,en,medium,medium,high,true,true,false,
EAQ101378,MELD,train,MELD/train/dia148/utt18,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt18.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt18.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=18,0.00,4.34,en,medium,medium,high,true,true,false,
EAQ101379,MELD,train,MELD/train/dia148/utt19,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt19.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt19.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=19,0.00,3.88,en,medium,medium,high,true,true,false,
EAQ101380,MELD,train,MELD/train/dia148/utt20,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt20.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia148_utt20.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=148&Utterance_ID=20,0.00,1.75,en,medium,medium,high,true,true,false,
EAQ101381,MELD,train,MELD/train/dia149/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=149&Utterance_ID=0,0.00,3.88,en,medium,medium,high,true,true,false,
EAQ101382,MELD,train,MELD/train/dia149/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=149&Utterance_ID=1,0.00,3.25,en,medium,medium,high,true,true,false,
EAQ101383,MELD,train,MELD/train/dia149/utt2,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt2.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt2.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=149&Utterance_ID=2,0.00,6.30,en,medium,medium,high,true,true,false,
EAQ101384,MELD,train,MELD/train/dia149/utt3,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt3.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia149_utt3.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=149&Utterance_ID=3,0.00,2.04,en,medium,medium,high,true,true,false,
EAQ101385,MELD,train,MELD/train/dia150/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=150&Utterance_ID=0,0.00,2.13,en,medium,medium,high,true,true,false,
EAQ101386,MELD,train,MELD/train/dia150/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=150&Utterance_ID=1,0.00,2.71,en,medium,medium,high,true,true,false,
EAQ101387,MELD,train,MELD/train/dia150/utt2,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt2.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt2.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=150&Utterance_ID=2,0.00,6.17,en,medium,medium,high,true,true,false,
EAQ101388,MELD,train,MELD/train/dia150/utt3,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt3.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia150_utt3.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=150&Utterance_ID=3,0.00,2.54,en,medium,medium,high,true,true,false,
EAQ101389,MELD,train,MELD/train/dia151/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=0,0.00,2.75,en,medium,medium,high,true,true,false,
EAQ101390,MELD,train,MELD/train/dia151/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=1,0.00,1.29,en,medium,medium,high,true,true,false,
EAQ101391,MELD,train,MELD/train/dia151/utt2,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt2.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt2.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=2,0.00,3.79,en,medium,medium,high,true,true,false,
EAQ101392,MELD,train,MELD/train/dia151/utt3,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt3.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt3.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=3,0.00,5.75,en,medium,medium,high,true,true,false,
EAQ101393,MELD,train,MELD/train/dia151/utt6,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt6.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt6.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=6,0.00,2.50,en,medium,medium,high,true,true,true,meld_emotion_sentiment_mismatch
EAQ101394,MELD,train,MELD/train/dia151/utt7,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt7.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt7.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=7,0.00,4.42,en,medium,medium,high,true,true,false,
EAQ101395,MELD,train,MELD/train/dia151/utt8,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt8.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt8.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=8,0.00,2.00,en,medium,medium,high,true,true,false,
EAQ101396,MELD,train,MELD/train/dia151/utt9,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt9.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt9.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=9,0.00,10.72,en,medium,medium,high,true,true,false,
EAQ101397,MELD,train,MELD/train/dia151/utt10,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt10.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt10.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=10,0.00,2.92,en,medium,medium,high,true,true,false,
EAQ101398,MELD,train,MELD/train/dia151/utt11,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt11.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt11.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=11,0.00,2.38,en,medium,medium,high,true,true,false,
EAQ101399,MELD,train,MELD/train/dia151/utt12,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt12.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt12.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=12,0.00,0.29,en,medium,medium,high,false,true,false,
EAQ101400,MELD,train,MELD/train/dia151/utt13,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt13.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt13.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=13,0.00,0.15,en,medium,medium,high,false,true,false,
EAQ101401,MELD,train,MELD/train/dia151/utt15,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt15.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt15.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=15,0.00,4.67,en,medium,medium,high,true,true,false,
EAQ101402,MELD,train,MELD/train/dia151/utt16,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt16.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt16.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=16,0.00,3.79,en,medium,medium,high,true,true,false,
EAQ101403,MELD,train,MELD/train/dia151/utt17,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt17.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia151_utt17.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=151&Utterance_ID=17,0.00,4.92,en,medium,medium,high,true,true,false,
EAQ101404,MELD,train,MELD/train/dia152/utt0,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt0.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt0.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=0,0.00,2.08,en,medium,medium,high,true,true,true,meld_emotion_sentiment_mismatch
EAQ101405,MELD,train,MELD/train/dia152/utt1,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt1.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt1.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=1,0.00,4.29,en,medium,medium,high,true,true,false,
EAQ101406,MELD,train,MELD/train/dia152/utt4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt4.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt4.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=4,0.00,4.25,en,medium,medium,high,true,true,false,
EAQ101407,MELD,train,MELD/train/dia152/utt5,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt5.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt5.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=5,0.00,3.50,en,medium,medium,high,true,true,false,
EAQ101408,MELD,train,MELD/train/dia152/utt6,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt6.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt6.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=6,0.00,1.58,en,medium,medium,high,true,true,false,
EAQ101409,MELD,train,MELD/train/dia152/utt7,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt7.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt7.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=7,0.00,1.54,en,medium,medium,high,true,true,false,
EAQ101410,MELD,train,MELD/train/dia152/utt8,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt8.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt8.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=8,0.00,1.88,en,medium,medium,high,true,true,false,
EAQ101411,MELD,train,MELD/train/dia152/utt9,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt9.mp4,/root/autodl-tmp/data/datasets/meld/extracted/MELD.Raw/train_splits/dia152_utt9.mp4,/root/autodl-tmp/data/datasets/meld/annotations/train_sent_emo.csv#Dialogue_ID=152&Utterance_ID=9,0.00,1.46,en,medium,medium,high,true,true,false,
