ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,is_sarcasm_candidate,candidate_reason
EAQ200175,MUStARD,all,1_537,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_537.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_537.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_537,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200176,MUStARD,all,1_5496,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5496.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5496.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5496,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200177,MUStARD,all,1_5571,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5571.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5571.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5571,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200178,MUStARD,all,1_5572,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5572.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5572.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5572,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200179,MUStARD,all,1_5580,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5580.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5580.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5580,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200180,MUStARD,all,1_5581,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5581.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5581.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5581,0.00,,en,medium,medium,high,true,true,false,
EAQ200181,MUStARD,all,1_5617,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5617.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5617.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5617,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200182,MUStARD,all,1_5627,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5627.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5627.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5627,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200183,MUStARD,all,1_5679,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5679.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5679.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5679,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200184,MUStARD,all,1_5699,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5699.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5699.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5699,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200185,MUStARD,all,1_5751,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5751.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5751.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5751,0.00,,en,medium,medium,high,true,true,false,
EAQ200186,MUStARD,all,1_5758,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5758.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5758.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5758,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200187,MUStARD,all,1_5786,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5786.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5786.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5786,0.00,,en,medium,medium,high,true,true,false,
EAQ200188,MUStARD,all,1_5880,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5880.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5880.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5880,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200189,MUStARD,all,1_5919,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5919.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5919.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5919,0.00,,en,medium,medium,high,true,true,false,
EAQ200190,MUStARD,all,1_5953,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5953.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5953.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5953,0.00,,en,medium,medium,high,true,true,false,
EAQ200191,MUStARD,all,1_5964,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5964.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_5964.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_5964,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200192,MUStARD,all,1_60,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_60.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_60.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_60,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200193,MUStARD,all,1_6020,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6020.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6020.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6020,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200194,MUStARD,all,1_6032,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6032.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6032.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6032,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200195,MUStARD,all,1_6039,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6039.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6039.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6039,0.00,,en,medium,medium,high,true,true,false,
EAQ200196,MUStARD,all,1_6065,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6065.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6065.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6065,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200197,MUStARD,all,1_6092,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6092.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6092.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6092,0.00,,en,medium,medium,high,true,true,false,
EAQ200198,MUStARD,all,1_6113,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6113.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6113.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6113,0.00,,en,medium,medium,high,true,true,false,
EAQ200199,MUStARD,all,1_6134,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6134.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6134.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6134,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200200,MUStARD,all,1_6165,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6165.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6165.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6165,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200201,MUStARD,all,1_6183,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6183.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6183.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6183,0.00,,en,medium,medium,high,true,true,false,
EAQ200202,MUStARD,all,1_6188,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6188.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6188.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6188,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200203,MUStARD,all,1_6211,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6211.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6211.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6211,0.00,,en,medium,medium,high,true,true,false,
EAQ200204,MUStARD,all,1_6221,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6221.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6221.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6221,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200205,MUStARD,all,1_6355,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6355.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6355.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6355,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200206,MUStARD,all,1_6370,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6370.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6370.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6370,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200207,MUStARD,all,1_6426,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6426.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6426.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6426,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200208,MUStARD,all,1_6427,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6427.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6427.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6427,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200209,MUStARD,all,1_6428,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6428.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6428.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6428,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200210,MUStARD,all,1_6472,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6472.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6472.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6472,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200211,MUStARD,all,1_6504,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6504.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6504.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6504,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200212,MUStARD,all,1_6534,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6534.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6534.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6534,0.00,,en,medium,medium,high,true,true,false,
EAQ200213,MUStARD,all,1_6627,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6627.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6627.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6627,0.00,,en,medium,medium,high,true,true,false,
EAQ200214,MUStARD,all,1_6645,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6645.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6645.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6645,0.00,,en,medium,medium,high,true,true,false,
EAQ200215,MUStARD,all,1_6648,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6648.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6648.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6648,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200216,MUStARD,all,1_6683,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6683.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6683.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6683,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200217,MUStARD,all,1_672,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_672.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_672.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_672,0.00,,en,medium,medium,high,true,true,false,
EAQ200218,MUStARD,all,1_6766,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6766.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6766.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6766,0.00,,en,medium,medium,high,true,true,false,
EAQ200219,MUStARD,all,1_6769,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6769.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6769.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6769,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200220,MUStARD,all,1_6835,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6835.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6835.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6835,0.00,,en,medium,medium,high,true,true,false,
EAQ200221,MUStARD,all,1_6860,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6860.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_6860.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_6860,0.00,,en,medium,medium,high,true,true,false,
EAQ200222,MUStARD,all,1_70,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_70.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_70.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_70,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200223,MUStARD,all,1_7047,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7047.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7047.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7047,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200224,MUStARD,all,1_7082,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7082.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7082.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7082,0.00,,en,medium,medium,high,true,true,false,
EAQ200225,MUStARD,all,1_7089,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7089.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7089.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7089,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200226,MUStARD,all,1_7186,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7186.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7186.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7186,0.00,,en,medium,medium,high,true,true,false,
EAQ200227,MUStARD,all,1_7281,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7281.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7281.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7281,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200228,MUStARD,all,1_7341,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7341.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7341.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7341,0.00,,en,medium,medium,high,true,true,false,
EAQ200229,MUStARD,all,1_7357,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7357.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7357.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7357,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200230,MUStARD,all,1_7395,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7395.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7395.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7395,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200231,MUStARD,all,1_7400,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7400.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7400.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7400,0.00,,en,medium,medium,high,true,true,false,
EAQ200232,MUStARD,all,1_7402,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7402.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7402.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7402,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200233,MUStARD,all,1_7442,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7442.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7442.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7442,0.00,,en,medium,medium,high,true,true,false,
EAQ200234,MUStARD,all,1_7443,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7443.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7443.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7443,0.00,,en,medium,medium,high,true,true,false,
EAQ200235,MUStARD,all,1_7445,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7445.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7445.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7445,0.00,,en,medium,medium,high,true,true,false,
EAQ200236,MUStARD,all,1_7449,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7449.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7449.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7449,0.00,,en,medium,medium,high,true,true,false,
EAQ200237,MUStARD,all,1_7487,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7487.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7487.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7487,0.00,,en,medium,medium,high,true,true,false,
EAQ200238,MUStARD,all,1_7490,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7490.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7490.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7490,0.00,,en,medium,medium,high,true,true,false,
EAQ200239,MUStARD,all,1_7494,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7494.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7494.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7494,0.00,,en,medium,medium,high,true,true,false,
EAQ200240,MUStARD,all,1_7504,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7504.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7504.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7504,0.00,,en,medium,medium,high,true,true,false,
EAQ200241,MUStARD,all,1_7575,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7575.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7575.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7575,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200242,MUStARD,all,1_7593,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7593.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7593.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7593,0.00,,en,medium,medium,high,true,true,false,
EAQ200243,MUStARD,all,1_7641,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7641.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7641.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7641,0.00,,en,medium,medium,high,true,true,false,
EAQ200244,MUStARD,all,1_7661,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7661.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7661.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7661,0.00,,en,medium,medium,high,true,true,false,
EAQ200245,MUStARD,all,1_7675,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7675.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7675.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7675,0.00,,en,medium,medium,high,true,true,false,
EAQ200246,MUStARD,all,1_7722,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7722.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7722.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7722,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200247,MUStARD,all,1_7894,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7894.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7894.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7894,0.00,,en,medium,medium,high,true,true,false,
EAQ200248,MUStARD,all,1_7938,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7938.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7938.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7938,0.00,,en,medium,medium,high,true,true,false,
EAQ200249,MUStARD,all,1_7953,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7953.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_7953.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_7953,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200250,MUStARD,all,1_80,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_80.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_80.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_80,0.00,,en,medium,medium,high,true,true,false,
EAQ200251,MUStARD,all,1_8042,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8042.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8042.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8042,0.00,,en,medium,medium,high,true,true,false,
EAQ200252,MUStARD,all,1_8045,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8045.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8045.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8045,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200253,MUStARD,all,1_8052,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8052.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8052.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8052,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200254,MUStARD,all,1_8078,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8078.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8078.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8078,0.00,,en,medium,medium,high,true,true,false,
EAQ200255,MUStARD,all,1_8136,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8136.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8136.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8136,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200256,MUStARD,all,1_8159,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8159.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8159.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8159,0.00,,en,medium,medium,high,true,true,false,
EAQ200257,MUStARD,all,1_8185,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8185.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8185.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8185,0.00,,en,medium,medium,high,true,true,false,
EAQ200258,MUStARD,all,1_8217,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8217.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8217.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8217,0.00,,en,medium,medium,high,true,true,false,
EAQ200259,MUStARD,all,1_8407,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8407.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8407.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8407,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200260,MUStARD,all,1_8417,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8417.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8417.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8417,0.00,,en,medium,medium,high,true,true,false,
EAQ200261,MUStARD,all,1_8452,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8452.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/1_8452.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=1_8452,0.00,,en,medium,medium,high,true,true,true,mustard_label
